arrival_cycle,source_index
0,15
1,5
1,14
1,15
2,0
2,3
2,9
3,8
5,2
6,13
7,11
8,12
10,2
10,10
11,4
11,8
11,10
13,6
14,4
14,6
14,9
15,10
17,3
17,5
17,15
19,1
19,6
24,6
24,9
26,9
26,10
30,7
31,0
31,2
33,1
34,15
35,5
35,9
36,12
44,0
44,5
44,6
46,5
46,9
47,13
49,1
50,10
51,14
52,12
54,7
57,15
61,1
61,5
63,14
63,15
64,11
64,12
65,10
65,11
66,7
70,11
71,3
71,12
74,0
75,14
78,8
80,10
82,1
83,2
83,8
85,10
85,15
86,7
86,10
87,13
89,13
90,8
94,9
100,10
100,12
101,12
103,4
104,1
106,7
107,14
109,13
109,15
110,7
111,7
111,11
115,13
118,1
118,5
119,4
119,14
121,0
123,2
123,3
126,4
128,0
130,7
132,14
133,11
135,0
138,15
140,1
140,5
140,8
140,15
141,12
142,15
145,12
146,0
146,1
148,5
148,6
148,8
148,13
149,3
150,13
150,15
153,13
155,4
155,12
157,2
159,11
160,5
161,6
163,3
163,9
163,12
163,13
164,1
164,3
165,7
165,12
168,14
171,8
174,5
175,8
176,11
179,1
180,10
180,15
182,12
183,6
185,15
186,6
187,4
189,10
192,6
194,6
195,6
198,13
202,8
203,10
204,12
207,6
208,0
209,2
209,10
212,3
212,15
215,0
215,5
215,8
218,5
219,7
222,0
222,15
223,9
224,2
224,8
227,15
228,11
230,9
231,6
231,11
233,11
235,10
236,11
237,8
240,11
242,2
243,12
244,4
245,1
245,2
246,2
246,10
246,13
247,3
247,7
248,1
249,8
250,8
251,9
252,11
255,8
256,10
257,14
258,4
260,1
260,3
260,5
260,15
261,8
262,5
262,11
263,15
266,5
267,1
268,2
272,12
272,15
274,9
274,11
276,7
277,1
277,7
278,13
278,14
280,10
282,4
282,15
283,14
285,15
286,5
287,13
289,1
290,14
293,1
293,8
293,10
294,11
296,6
297,6
298,13
302,4
302,15
303,1
303,4
304,0
306,8
306,10
308,3
308,7
309,12
310,0
310,2
313,5
314,0
314,12
316,14
320,9
321,3
321,4
329,7
330,5
330,12
331,4
331,12
333,1
334,12
334,14
336,11
337,2
338,4
338,11
339,4
339,11
340,9
340,10
342,8
342,13
343,0
344,4
344,11
344,15
349,10
353,7
354,4
354,13
356,0
357,2
357,10
359,0
360,5
363,6
366,2
367,4
369,2
369,5
370,5
370,14
371,1
371,6
371,11
372,3
372,10
373,0
376,11
379,1
381,5
381,6
383,1
384,0
384,14
385,1
385,15
386,11
388,11
388,15
392,13
393,11
394,5
396,2
396,13
399,15
400,6
401,10
402,2
404,5
409,6
412,1
412,5
413,6
413,15
415,0
419,12
422,13
422,14
423,6
423,15
425,6
426,0
426,7
428,10
429,1
431,1
432,12
433,9
433,15
434,2
435,0
437,3
437,4
437,12
437,13
438,0
446,9
448,5
448,13
454,7
455,3
456,4
459,8
459,15
460,15
461,12
462,2
463,8
464,3
465,2
465,14
467,5
468,2
469,13
470,4
470,6
471,9
478,15
481,1
482,4
484,8
486,5
486,12
490,13
491,2
492,0
493,6
493,7
494,5
495,9
496,3
499,1
500,10
501,13
504,5
504,9
505,0
505,2
506,4
506,14
508,8
509,3
510,12
511,2
515,4
517,8
517,11
518,13
519,8
522,11
525,12
526,12
527,0
531,2
532,12
534,2
535,6
535,8
537,5
537,10
538,10
538,12
540,1
541,2
547,6
547,10
547,11
550,0
550,4
551,6
551,12
552,14
553,3
555,15
556,4
558,3
558,8
560,6
564,1
565,7
567,13
572,9
573,11
574,11
575,1
576,5
577,11
578,5
579,0
580,8
580,10
581,0
586,3
588,5
589,3
589,6
589,8
589,12
591,3
592,4
594,9
595,5
596,2
596,13
598,3
598,10
598,14
603,10
605,7
606,7
607,14
608,5
608,15
609,1
609,13
611,4
611,12
612,7
613,14
616,7
617,6
618,7
619,15
620,4
621,5
623,2
623,4
625,6
627,9
628,5
630,10
630,13
632,2
632,4
633,8
634,8
635,2
635,11
635,13
636,0
636,2
639,10
646,2
647,5
649,12
649,15
652,3
652,4
652,7
652,8
654,9
654,13
655,15
656,2
657,0
657,4
657,12
657,15
658,0
658,10
659,10
662,0
664,14
665,3
665,13
666,0
667,7
669,4
669,6
673,0
675,13
676,2
676,10
680,10
680,15
681,0
682,0
684,3
686,8
686,13
687,12
689,11
690,2
691,7
692,7
692,8
692,14
693,9
694,12
696,2
696,6
698,2
698,3
698,15
700,14
701,0
702,2
705,2
706,13
708,8
709,14
710,15
711,12
711,15
712,5
712,13
717,7
719,10
720,0
720,7
722,11
724,0
724,9
725,3
726,7
726,9
726,11
727,2
728,3
728,6
728,9
728,11
729,0
731,8
733,7
735,12
736,1
736,2
739,6
740,13
741,10
743,14
746,13
746,14
747,0
748,6
749,7
750,5
751,11
753,9
753,10
756,15
757,15
759,9
760,2
760,4
760,11
761,7
762,11
763,3
763,7
764,12
770,9
771,2
772,0
772,9
774,11
776,1
776,8
777,13
777,14
779,7
779,10
780,13
785,1
785,12
786,8
786,9
786,12
787,14
788,7
789,4
793,2
796,15
797,6
797,9
798,8
799,5
799,8
800,6
804,1
804,6
804,8
806,2
807,5
807,9
811,5
811,7
813,10
816,0
816,9
817,4
817,8
817,9
817,10
819,8
821,1
821,5
823,13
824,14
826,6
829,2
830,15
831,0
831,12
833,5
833,10
835,6
835,10
838,3
839,4
839,13
842,0
842,9
842,11
843,11
845,8
851,12
853,15
854,0
854,13
855,9
855,12
862,7
862,12
866,7
868,13
869,8
871,14
872,3
873,2
878,9
880,2
881,1
881,3
881,12
882,0
885,1
885,6
886,9
886,15
888,2
888,9
889,4
891,6
892,1
892,11
893,0
893,7
893,12
894,5
894,7
895,0
895,11
895,13
896,0
898,2
898,3
900,8
901,1
903,0
903,14
905,0
909,8
909,13
910,13
912,11
913,1
913,14
914,8
917,4
918,6
918,13
919,5
922,6
925,12
926,5
928,9
929,1
929,9
930,0
930,1
930,13
931,3
931,6
931,13
934,11
935,13
936,0
936,3
936,13
937,8
939,11
940,3
942,14
944,7
946,5
948,9
948,12
950,5
951,1
952,0
956,8
957,7
958,1
959,5
961,0
963,4
964,1
966,13
967,4
967,9
968,15
969,9
969,10
970,2
970,4
972,5
974,3
975,3
975,5
975,14
976,0
976,1
978,15
980,7
982,11
984,6
985,2
985,12
987,6
988,4
988,11
988,14
989,3
989,13
990,0
990,8
991,13
992,15
993,9
994,1
994,6
994,9
998,12
999,12
1000,7
1001,4
1002,0
1002,6
1002,13
1005,6
1006,13
1009,0
1010,11
1012,7
1013,8
1013,11
1013,13
1015,0
1016,1
1016,6
1017,2
1018,0
1019,7
1026,9
1026,10
1027,4
1029,6
1030,9
1030,13
1032,3
1032,14
1033,0
1033,1
1033,11
1035,8
1035,11
1038,4
1038,13
1040,5
1041,6
1042,4
1042,7
1043,7
1045,8
1046,7
1046,9
1048,14
1049,5
1050,8
1051,5
1058,9
1060,5
1062,6
1064,7
1068,4
1069,10
1070,12
1071,7
1071,12
1072,11
1073,1
1073,7
1073,11
1079,14
1081,14
1082,8
1083,0
1085,14
1086,15
1087,1
1089,0
1089,2
1090,12
1091,7
1093,2
1095,11
1095,15
1097,15
1098,6
1099,4
1100,2
1100,15
1107,12
1109,5
1110,7
1111,0
1112,3
1112,4
1114,3
1115,5
1117,0
1117,10
1118,9
1121,1
1121,11
1125,2
1125,9
1126,12
1132,2
1132,3
1134,6
1135,15
1137,12
1138,5
1141,3
1149,4
1152,4
1155,6
1157,2
1160,13
1161,0
1161,6
1162,2
1164,2
1166,0
1166,5
1167,9
1170,6
1171,1
1171,3
1172,12
1173,8
1173,10
1174,14
1177,0
1178,1
1178,8
1179,5
1179,9
1181,13
1183,3
1183,15
1184,13
1185,3
1189,2
1189,12
1189,13
1191,12
1191,14
1192,0
1193,12
1194,13
1195,1
1195,11
1196,0
1196,3
1199,11
1200,5
1200,13
1201,14
1204,7
1204,12
1206,10
1207,7
1208,1
1212,1
1214,4
1214,9
1215,0
1215,2
1216,12
1217,0
1217,2
1218,2
1219,0
1220,6
1220,10
1221,6
1224,12
1224,15
1225,7
1225,10
1227,5
1228,4
1229,0
1229,6
1229,13
1230,2
1232,1
1232,3
1234,1
1234,6
1236,14
1237,6
1243,7
1243,9
1243,15
1244,15
1247,5
1247,6
1249,7
1250,13
1251,7
1252,8
1253,14
1254,0
1256,9
1256,12
1257,1
1259,3
1259,9
1261,5
1265,2
1265,7
1267,9
1269,0
1269,3
1271,7
1272,14
1273,5
1274,0
1275,9
1276,7
1277,10
1278,1
1278,5
1278,10
1279,14
1280,9
1282,2
1282,4
1282,9
1284,1
1284,10
1285,11
1288,6
1290,0
1290,15
1291,2
1291,9
1292,13
1293,3
1294,1
1297,15
1299,13
1303,0
1306,2
1307,6
1308,2
1310,12
1311,14
1312,1
1314,6
1314,12
1315,12
1316,3
1318,1
1318,7
1318,15
1319,9
1319,14
1321,14
1322,0
1323,6
1323,8
1323,10
1324,12
1325,7
1328,13
1329,11
1330,15
1338,6
1338,14
1339,8
1339,12
1340,5
1343,8
1346,8
1351,11
1356,5
1356,11
1358,8
1359,6
1360,14
1362,0
1363,8
1364,3
1364,6
1364,12
1365,9
1366,2
1369,15
1370,13
1371,12
1372,5
1374,7
1374,15
1375,11
1378,12
1379,15
1380,10
1382,7
1382,9
1384,0
1386,0
1386,3
1388,15
1389,15
1390,11
1394,12
1394,14
1397,15
1398,5
1398,12
1401,0
1402,12
1405,2
1405,5
1405,6
1406,3
1406,6
1407,14
1408,1
1408,6
1410,3
1411,13
1411,14
1414,15
1416,1
1417,9
1418,0
1419,15
1421,8
1422,7
1424,2
1424,8
1426,4
1428,4
1428,9
1429,1
1429,15
1431,10
1431,12
1433,2
1436,5
1437,4
1438,2
1439,1
1440,4
1441,7
1444,14
1448,9
1449,6
1449,7
1451,2
1452,4
1453,12
1455,9
1455,14
1457,3
1457,14
1462,11
1462,13
1463,5
1463,12
1467,1
1469,6
1470,10
1470,11
1470,14
1471,14
1472,0
1475,1
1475,7
1476,1
1476,8
1478,8
1481,14
1482,2
1482,13
1484,10
1485,9
1485,12
1488,15
1490,11
1492,8
1492,14
1494,1
1495,3
1499,3
1500,9
1502,8
1503,11
1504,1
1508,0
1510,15
1513,10
1514,9
1514,14
1515,3
1515,13
1518,2
1518,10
1519,10
1520,3
1522,9
1523,7
1524,3
1524,4
1524,13
1525,15
1527,9
1531,1
1531,14
1532,5
1533,13
1534,6
1535,2
1536,8
1536,14
1541,9
1541,14
1544,7
1550,0
1550,14
1551,3
1551,10
1552,2
1552,7
1553,9
1554,13
1555,3
1555,7
1555,11
1557,12
1558,10
1559,3
1559,8
1561,7
1562,2
1563,10
1564,12
1565,3
1567,4
1569,9
1574,10
1578,4
1578,13
1580,0
1580,15
1581,9
1582,15
1583,7
1584,3
1585,6
1586,10
1590,14
1591,8
1597,0
1597,1
1598,9
1598,12
1598,15
1599,6
1603,6
1604,0
1607,5
1607,11
1608,14
1609,10
1609,15
1611,9
1611,13
1612,1
1613,12
1615,2
1615,8
1618,5
1618,15
1619,3
1619,4
1620,6
1623,12
1624,3
1624,5
1626,13
1628,12
1628,14
1629,12
1630,11
1631,2
1632,4
1632,12
1633,6
1634,0
1636,9
1637,4
1638,9
1641,7
1641,12
1642,5
1643,4
1646,1
1646,6
1649,6
1651,3
1653,12
1654,8
1656,0
1656,8
1657,7
1657,11
1659,0
1661,5
1663,5
1663,7
1663,8
1665,8
1666,13
1667,10
1667,15
1668,0
1668,2
1668,12
1670,3
1673,10
1679,4
1680,5
1683,7
1684,6
1684,13
1691,13
1692,4
1694,5
1694,14
1696,0
1696,9
1697,6
1699,10
1700,8
1703,0
1703,2
1703,11
1706,11
1707,5
1709,2
1710,3
1717,15
1719,13
1722,2
1723,8
1724,10
1724,15
1725,3
1725,14
1729,11
1730,5
1733,12
1734,14
1735,4
1738,12
1738,13
1739,6
1739,8
1740,4
1741,11
1741,13
1742,8
1743,3
1743,14
1743,15
1745,6
1745,8
1746,8
1746,12
1748,7
1748,15
1749,0
1749,10
1751,15
1753,7
1754,15
1759,15
1760,15
1762,3
1762,12
1763,3
1763,11
1763,12
1764,8
1764,12
1765,0
1767,15
1771,6
1773,13
1774,3
1776,0
1777,2
1778,8
1778,11
1778,14
1779,8
1781,0
1784,11
1785,11
1788,4
1788,14
1789,4
1789,6
1791,1
1791,3
1791,14
1792,6
1793,10
1794,6
1795,7
1795,11
1796,1
1796,15
1799,4
1800,2
1800,8
1807,12
1807,14
1808,15
1811,12
1812,4
1813,8
1815,6
1816,0
1817,5
1817,7
1824,0
1824,3
1824,15
1830,3
1830,5
1831,4
1831,6
1832,15
1833,12
1834,8
1834,13
1835,13
1836,10
1836,14
1838,9
1840,0
1840,6
1840,10
1841,1
1841,4
1842,0
1842,10
1847,3
1847,11
1851,1
1851,7
1851,9
1853,5
1854,3
1854,5
1857,8
1863,14
1864,3
1864,6
1864,15
1865,11
1867,8
1869,1
1869,14
1871,6
1872,7
1872,14
1876,7
1876,8
1876,11
1877,5
1882,2
1883,2
1884,11
1884,15
1892,1
1892,10
1893,8
1897,1
1899,8
1899,9
1901,0
1902,3
1903,10
1903,15
1909,1
1911,0
1912,4
1912,10
1913,15
1914,12
1917,3
1917,14
1920,8
1922,2
1922,3
1923,10
1925,7
1926,3
1926,14
1927,12
1929,4
1929,9
1930,4
1930,10
1933,6
1937,0
1937,3
1937,5
1937,11
1937,15
1938,12
1939,6
1940,4
1941,3
1941,6
1941,15
1943,12
1946,0
1947,7
1949,3
1949,14
1956,13
1957,6
1958,9
1959,0
1960,10
1964,3
1966,4
1967,12
1967,13
1968,6
1969,9
1970,3
1971,3
1971,5
1971,11
1971,12
1972,14
1975,6
1975,7
1979,7
1980,1
1980,12
1982,0
1986,8
1990,12
1991,6
1991,8
1991,11
1992,13
1993,4
1995,8
1997,2
1997,8
1998,2
1998,7
2000,4
2000,11
2003,3
2004,0
2004,13
2005,3
2006,0
2006,7
2007,5
2008,8
2010,5
2011,2
2012,5
2012,10
2014,2
2014,7
2016,15
2018,13
2020,3
2023,9
2024,3
2024,5
2025,13
2026,14
2028,3
2029,7
2030,7
2030,15
2031,3
2033,0
2033,8
2033,9
2035,8
2035,10
2036,14
2037,7
2037,14
2040,11
2040,12
2044,12
2045,0
2045,13
2045,15
2048,4
2048,7
2049,3
2052,0
2055,2
2056,5
2057,12
2058,6
2063,2
2068,10
2069,2
2073,2
2073,14
2074,14
2075,4
2077,7
2077,10
2078,5
2078,9
2078,10
2079,9
2080,2
2081,11
2083,5
2084,3
2085,1
2086,5
2086,9
2087,7
2088,10
2090,0
2091,2
2092,3
2096,10
2097,4
2098,8
2099,6
2099,10
2099,14
2102,2
2102,14
2104,2
2104,14
2105,9
2106,2
2106,7
2106,13
2107,6
2107,9
2108,1
2108,11
2108,12
2109,8
2109,9
2112,0
2112,8
2113,15
2115,6
2115,11
2118,15
2119,2
2120,11
2123,1
2123,9
2123,10
2128,4
2129,12
2129,14
2131,12
2132,4
2132,15
2133,7
2133,12
2134,0
2134,2
2134,10
2135,14
2136,9
2136,10
2138,10
2139,7
2139,14
2140,8
2141,4
2141,7
2141,9
2142,12
2144,3
2146,10
2147,1
2150,4
2150,14
2151,6
2151,12
2153,0
2154,2
2154,11
2156,4
2157,0
2158,0
2159,13
2160,2
2160,4
2164,1
2164,4
2165,10
2165,12
2167,4
2167,8
2168,11
2168,13
2169,6
2173,13
2173,15
2174,0
2174,2
2175,8
2176,7
2176,9
2177,8
2180,4
2180,12
2182,12
2183,14
2184,12
2184,13
2185,11
2190,9
2191,5
2192,3
2194,9
2195,9
2195,14
2196,0
2197,5
2198,7
2201,1
2202,2
2203,0
2204,9
2205,6
2205,9
2206,1
2206,6
2206,7
2208,0
2209,0
2209,8
2209,10
2210,9
2211,14
2212,12
2214,13
2215,5
2215,7
2218,0
2219,4
2223,0
2223,7
2223,10
2224,3
2224,10
2226,11
2234,3
2234,12
2236,14
2238,1
2238,12
2240,2
2241,0
2241,15
2242,13
2243,4
2248,2
2248,5
2251,2
2251,15
2252,12
2253,4
2254,5
2254,9
2254,14
2255,12
2256,8
2258,12
2262,8
2263,6
2264,12
2265,11
2267,8
2268,7
2270,5
2270,12
2271,4
2272,2
2273,1
2273,10
2274,15
2278,4
2278,9
2279,10
2279,11
2279,12
2280,1
2281,11
2282,15
2283,0
2286,14
2288,8
2289,2
2292,2
2294,1
2294,7
2294,13
2295,4
2296,8
2298,13
2299,13
2301,7
2302,13
2303,11
2305,0
2305,2
2305,4
2305,10
2306,10
2308,0
2308,14
2310,0
2310,3
2312,1
2312,15
2318,8
2318,10
2320,4
2320,11
2322,6
2323,4
2323,8
2323,13
2324,5
2324,12
2325,2
2327,3
2327,8
2329,12
2331,4
2332,4
2333,1
2333,2
2333,5
2333,11
2333,15
2334,2
2336,1
2336,4
2337,9
2340,0
2340,13
2341,4
2342,15
2343,4
2345,1
2345,8
2346,9
2347,10
2347,15
2349,9
2351,2
2351,13
2352,7
2353,6
2353,10
2354,9
2354,13
