arrival_cycle,source_index
0,0
1,0
3,0
3,3
5,1
6,0
7,0
7,2
7,3
8,0
8,3
10,1
12,0
13,0
14,0
15,0
16,0
19,0
20,2
21,0
27,1
28,0
30,0
30,3
32,0
35,0
36,0
37,0
40,2
42,2
44,0
45,0
46,0
46,2
48,0
49,0
50,0
51,0
53,2
55,0
57,0
57,2
58,0
58,1
62,2
65,0
66,0
67,0
68,3
69,1
71,3
73,0
76,1
77,2
78,0
84,0
85,0
89,0
90,0
91,0
94,0
96,0
97,0
97,2
98,1
99,0
102,0
104,0
105,0
106,0
106,1
106,2
109,0
110,0
114,0
115,0
117,0
119,0
121,0
121,3
122,0
124,0
124,2
126,0
128,0
129,0
131,0
132,1
139,3
141,1
142,1
144,0
147,0
151,0
153,0
154,0
156,0
157,0
161,0
165,0
167,0
168,0
170,0
171,0
174,0
175,0
176,0
177,1
177,2
179,0
180,0
182,0
185,0
185,1
186,1
188,0
191,1
196,1
200,1
202,2
207,1
207,2
211,1
213,1
214,1
215,1
217,1
217,3
218,1
221,1
225,1
231,3
234,1
236,1
238,1
239,1
240,1
242,1
243,1
244,0
245,0
249,1
251,1
255,1
255,2
255,3
257,1
258,3
259,1
261,1
262,2
262,3
264,1
265,3
267,1
269,1
270,1
278,1
279,1
282,1
282,3
284,3
286,1
287,1
288,1
289,1
290,1
296,1
297,1
299,1
300,1
302,1
303,2
304,1
310,1
314,1
315,1
316,1
319,1
321,1
322,2
324,1
325,1
328,0
328,1
330,1
332,2
333,1
334,1
337,1
340,1
341,1
342,1
342,2
343,3
345,3
346,1
346,2
347,1
351,0
351,1
356,1
358,1
359,0
360,1
362,1
363,1
365,1
367,1
370,1
372,1
373,1
374,1
378,0
378,1
380,1
381,1
383,1
384,1
387,1
388,1
390,1
393,1
395,1
397,1
398,1
399,1
400,2
402,1
403,2
404,2
407,2
408,2
409,2
411,2
412,2
413,2
415,2
416,0
416,2
417,2
418,2
419,2
422,2
423,2
424,2
425,3
426,2
427,2
429,2
431,1
432,2
433,2
436,2
437,2
438,2
439,0
439,3
441,3
445,2
445,3
446,3
447,2
453,2
457,2
463,0
472,0
472,2
473,0
473,2
474,2
476,2
477,2
479,1
480,2
481,2
482,2
483,2
484,2
485,2
486,2
488,2
489,2
492,1
492,2
492,3
493,2
500,2
503,2
505,2
506,2
509,2
511,2
512,2
516,2
518,2
519,2
520,2
521,2
521,3
522,2
524,2
526,2
531,1
531,2
532,2
534,3
537,2
540,2
543,2
547,2
549,2
550,2
551,2
555,2
555,3
560,0
561,0
561,2
562,2
563,3
567,2
568,2
571,2
571,3
573,2
575,2
576,2
577,2
578,2
579,2
583,2
584,0
584,2
588,2
589,2
591,2
593,0
593,1
594,2
595,0
595,2
596,2
596,3
598,2
600,3
601,3
603,0
603,2
604,3
612,3
613,3
615,0
615,3
616,3
617,3
620,3
621,3
623,3
625,3
628,1
632,3
634,3
635,3
638,2
641,0
641,3
645,1
645,3
647,3
650,3
652,2
652,3
654,0
655,0
655,3
656,0
656,2
658,3
660,3
661,2
663,3
665,3
666,3
667,3
668,3
671,3
672,3
673,3
675,1
675,3
676,3
683,3
686,3
687,3
689,3
690,3
694,3
695,3
696,3
697,0
698,3
702,3
703,3
706,2
706,3
707,3
709,3
714,3
716,0
716,3
718,3
722,1
723,2
724,3
730,3
731,3
733,1
734,3
735,3
736,3
742,3
743,2
745,1
749,3
753,3
756,3
758,1
759,3
762,3
763,3
769,1
769,3
770,3
774,3
777,1
778,3
781,1
781,3
782,3
783,3
785,3
787,3
791,3
792,3
795,0
799,3
808,0
810,0
812,0
814,2
819,0
820,0
821,0
824,0
829,2
832,0
834,0
835,0
836,2
838,0
838,2
842,0
848,0
848,3
849,0
851,0
851,3
852,0
853,0
860,0
861,0
861,1
862,0
865,0
869,0
871,0
872,0
873,0
873,1
874,0
877,0
877,3
878,0
879,0
881,0
888,0
889,0
891,3
894,1
896,2
897,0
898,0
899,0
904,0
905,0
907,0
910,0
911,3
914,0
914,3
917,0
919,0
921,0
922,1
923,0
924,0
925,2
926,3
927,0
928,0
930,0
934,3
936,0
938,0
942,2
945,0
946,3
950,0
952,0
954,0
956,0
961,0
962,3
964,0
965,0
966,0
967,0
968,0
968,2
969,0
